method,pf,pm,td,detected,det_H25,det_H50,det_H100,mean_logBIR,max_logBIR,rep_id,job_id,scenario_id,block_id,rep_start,rep_end,study,fault_type,step_delta,w_roll,gamma_online,online_contamination,offline_contamination,eps_offline,alpha_adaptive,c_liu_T2,c_class_roll,c_rrh_075,c_rrh_085,c_rrh_adaptive
RRH_FD_075,0.05250596658711217,0.9533644237175216,11,1,1,1,1,0.10332342484758335,0.3788632293040912,829,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.050119331742243436,0.9493670886075949,11,1,1,1,1,0.04383339142984012,0.24626219896528756,829,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.0477326968973747,0.9520319786808794,11,1,1,1,1,-0.0037474716635748726,0.25808050538524885,829,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.0883054892601432,0.9340439706862091,16,1,1,1,1,-0.01860902995839508,0.1884788069036567,830,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.045346062052505964,0.9467021985343105,43,1,0,1,1,-0.01860902995839508,0.1884788069036567,830,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.045346062052505964,0.9520319786808794,46,1,0,1,1,0.04781721507699629,0.37343971893443495,830,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.0477326968973747,0.9493670886075949,16,1,1,1,1,0.016508385830218752,0.18320109730756062,830,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.045346062052505964,0.9506995336442372,43,1,0,1,1,-0.01860902995839508,0.1884788069036567,830,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.028639618138424822,0.9926715522984677,30,1,0,1,1,0.09871965222294386,0.32148342545287,831,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.05250596658711217,0.9493670886075949,34,1,0,1,1,0.09871965222294386,0.32148342545287,831,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.03818615751789976,0.9493670886075949,10,1,1,1,1,0.18680532299232921,0.4363936013427221,831,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.045346062052505964,0.9447035309793471,10,1,1,1,1,0.13263512365526836,0.35692077666010036,831,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.0405727923627685,0.9473684210526315,10,1,1,1,1,0.09871965222294386,0.32148342545287,831,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.057279236276849645,0.9506995336442372,36,1,0,1,1,-0.03489568917664807,0.1958759044698155,832,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.045346062052505964,0.9420386409060626,20,1,1,1,1,-0.03489568917664807,0.1958759044698155,832,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.045346062052505964,0.9420386409060626,20,1,1,1,1,-0.025036083425861305,0.2627961184995877,832,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.045346062052505964,0.9393737508327782,20,1,1,1,1,-0.026106978514897974,0.25592925717957726,832,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.04295942720763723,0.9380413057961359,20,1,1,1,1,-0.03489568917664807,0.1958759044698155,832,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.03579952267303103,0.9866755496335776,9,1,1,1,1,0.0013016121975200593,0.23491604428481683,833,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.05250596658711217,0.944037308461026,9,1,1,1,1,0.0013016121975200593,0.23491604428481683,833,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.06205250596658711,0.9447035309793471,9,1,1,1,1,0.010670807580064312,0.2782825685980912,833,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.06443914081145585,0.9420386409060626,9,1,1,1,1,-0.023416100739736295,0.13584834702610848,833,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.059665871121718374,0.9473684210526315,9,1,1,1,1,0.0013016121975200593,0.23491604428481683,833,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.05489260143198091,0.9526982011992006,5,1,1,1,1,0.17097898996283573,0.4809704027771291,834,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.050119331742243436,0.938707528314457,5,1,1,1,1,0.17097898996283573,0.4809704027771291,834,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.06205250596658711,0.9393737508327782,5,1,1,1,1,0.22303982276775025,0.638554398456626,834,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.057279236276849645,0.9327115256495669,5,1,1,1,1,0.17785095241305174,0.5489595624861705,834,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.057279236276849645,0.9373750832778148,5,1,1,1,1,0.17097898996283573,0.4809704027771291,834,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.045346062052505964,0.9840106595602931,66,1,0,0,1,-0.035025821465828,0.2759218725012236,835,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.059665871121718374,0.9447035309793471,1,1,1,1,1,-0.035025821465828,0.2759218725012236,835,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.050119331742243436,0.9460359760159893,37,1,0,1,1,-0.05319967155989565,0.17921127429584782,835,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.06205250596658711,0.9407061958694204,1,1,1,1,1,-0.07458163287925643,0.17234441310394288,835,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.06205250596658711,0.9407061958694204,1,1,1,1,1,-0.035025821465828,0.2759218725012236,835,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.03341288782816229,0.7774816788807462,8,1,1,1,1,0.26747984575728484,0.6235501597726838,836,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.06205250596658711,0.950033311125916,1,1,1,1,1,0.26747984575728484,0.6235501597726838,836,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.06921241050119331,0.9493670886075949,1,1,1,1,1,0.292646557016942,0.718806623258538,836,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.06205250596658711,0.9467021985343105,1,1,1,1,1,0.2683416673245524,0.711939762319167,836,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.06443914081145585,0.9493670886075949,1,1,1,1,1,0.26747984575728484,0.6235501597726838,836,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.03341288782816229,0.9733510992671552,38,1,0,1,1,-0.095889097090161,0.05132807180579668,837,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.05250596658711217,0.9533644237175216,33,1,0,1,1,-0.095889097090161,0.05132807180579668,837,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.04295942720763723,0.9560293137908061,33,1,0,1,1,-0.06619315696727741,0.10996584291560829,837,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.045346062052505964,0.9526982011992006,33,1,0,1,1,-0.055517850639657744,0.10309898149725516,837,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.04295942720763723,0.9566955363091273,33,1,0,1,1,-0.095889097090161,0.05132807180579668,837,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.045346062052505964,0.966688874083944,57,1,0,0,1,0.3024192758662021,0.5222223893969371,838,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.057279236276849645,0.9447035309793471,5,1,1,1,1,0.3024192758662021,0.5222223893969371,838,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.05489260143198091,0.9473684210526315,5,1,1,1,1,0.27506611676671966,0.508902388707372,838,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.05489260143198091,0.9467021985343105,5,1,1,1,1,0.27930973966803796,0.5104040831830998,838,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.057279236276849645,0.9473684210526315,5,1,1,1,1,0.3024192758662021,0.5222223893969371,838,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.045346062052505964,0.9533644237175216,6,1,1,1,1,-0.02711656418016163,1.7763568394002505e-15,839,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.045346062052505964,0.9453697534976683,8,1,1,1,1,-0.02711656418016163,1.7763568394002505e-15,839,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.01909307875894988,0.9487008660892738,17,1,1,1,1,-0.08516801477895496,0.0036455862291679964,839,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.028639618138424822,0.944037308461026,8,1,1,1,1,-0.03641119194094461,1.7763568394002505e-15,839,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.031026252983293555,0.9473684210526315,8,1,1,1,1,-0.02711656418016163,1.7763568394002505e-15,839,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.050119331742243436,0.9420386409060626,26,1,0,1,1,0.4186127218684477,0.6873926177821978,840,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.07159904534606205,0.9433710859427049,7,1,1,1,1,0.4186127218684477,0.6873926177821978,840,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.06921241050119331,0.9480346435709527,7,1,1,1,1,0.46563949081115613,0.7623924011483645,840,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.06682577565632458,0.9400399733510992,7,1,1,1,1,0.4271967247592498,0.7603023530592425,840,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.06682577565632458,0.9447035309793471,7,1,1,1,1,0.4186127218684477,0.6873926177821978,840,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.031026252983293555,0.9873417721518988,30,1,0,1,1,-0.05309815315364373,0.151507067699157,841,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.045346062052505964,0.9487008660892738,14,1,1,1,1,-0.05309815315364373,0.151507067699157,841,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.03579952267303103,0.9560293137908061,14,1,1,1,1,-0.039573793088530665,0.13561178527968387,841,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.045346062052505964,0.9513657561625583,14,1,1,1,1,-0.08092118735596894,0.19514363434458915,841,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.045346062052505964,0.9526982011992006,14,1,1,1,1,-0.05309815315364373,0.151507067699157,841,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.0477326968973747,0.9626915389740173,15,1,1,1,1,0.16670685996773021,0.42283303451200815,842,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.0477326968973747,0.9453697534976683,28,1,0,1,1,0.16670685996773021,0.42283303451200815,842,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.0477326968973747,0.9506995336442372,28,1,0,1,1,0.1614758090504852,0.46155753069604977,842,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.05250596658711217,0.9447035309793471,4,1,1,1,1,0.13866802051961932,0.4942208212756434,842,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.050119331742243436,0.9460359760159893,4,1,1,1,1,0.16670685996773021,0.42283303451200815,842,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.031026252983293555,0.9880079946702198,35,1,0,1,1,-0.01892713940592387,0.19808254586078,843,79,8,9,801,900,clean,intermittent,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
